URL,Saved File,Depth
https://www.fhs.hr/en/course/dem1,crawled_output_en/fhs.hr_en_course_dem1.md,3
https://www.fhs.hr/en/course/ddocay,crawled_output_en/fhs.hr_en_course_ddocay.md,3
https://www.fhs.hr/en/course/difpsy,crawled_output_en/fhs.hr_en_course_difpsy.md,3
https://www.fhs.hr/en/course/devneu_a,crawled_output_en/fhs.hr_en_course_devneu_a.md,3
https://www.fhs.hr/en/course/demsta_a,crawled_output_en/fhs.hr_en_course_demsta_a.md,3
https://www.fhs.hr/en/course/dessta_a,crawled_output_en/fhs.hr_en_course_dessta_a.md,3
https://www.fhs.hr/en/course/did_a,crawled_output_en/fhs.hr_en_course_did_a.md,3
https://www.fhs.hr/en/course/demdat_b,crawled_output_en/fhs.hr_en_course_demdat_b.md,3
https://www.fhs.hr/en/course/devpsy_b,crawled_output_en/fhs.hr_en_course_devpsy_b.md,3
https://www.fhs.hr/en/course/digjou_a,crawled_output_en/fhs.hr_en_course_digjou_a.md,3
https://www.fhs.hr/en/course/digsoc,crawled_output_en/fhs.hr_en_course_digsoc.md,3
https://www.fhs.hr/en/course/dmam_a,crawled_output_en/fhs.hr_en_course_dmam_a.md,3
https://www.fhs.hr/en/course/dopr,crawled_output_en/fhs.hr_en_course_dopr.md,3
https://www.fhs.hr/en/course/digact,crawled_output_en/fhs.hr_en_course_digact.md,3
https://www.fhs.hr/en/course/ditsc,crawled_output_en/fhs.hr_en_course_ditsc.md,3
https://www.fhs.hr/en/course/dtss,crawled_output_en/fhs.hr_en_course_dtss.md,3
https://www.fhs.hr/en/course/drp,crawled_output_en/fhs.hr_en_course_drp.md,3
https://www.fhs.hr/en/course/drap,crawled_output_en/fhs.hr_en_course_drap.md,3
https://www.fhs.hr/en/course/ecl,crawled_output_en/fhs.hr_en_course_ecl.md,3
https://www.fhs.hr/en/course/dpas_a,crawled_output_en/fhs.hr_en_course_dpas_a.md,3
https://www.fhs.hr/en/course/eamop_b,crawled_output_en/fhs.hr_en_course_eamop_b.md,3
https://www.fhs.hr/en/course/edupsy_a,crawled_output_en/fhs.hr_en_course_edupsy_a.md,3
https://www.fhs.hr/en/course/ecohis_a,crawled_output_en/fhs.hr_en_course_ecohis_a.md,3
https://www.fhs.hr/en/course/efp,crawled_output_en/fhs.hr_en_course_efp.md,3
https://www.fhs.hr/en/course/eij,crawled_output_en/fhs.hr_en_course_eij.md,3
https://www.fhs.hr/en/course/efj,crawled_output_en/fhs.hr_en_course_efj.md,3
https://www.fhs.hr/en/course/elesys,crawled_output_en/fhs.hr_en_course_elesys.md,3
https://www.fhs.hr/en/course/ehamlaaemc,crawled_output_en/fhs.hr_en_course_ehamlaaemc.md,3
https://www.fhs.hr/en/course/elegre_b,crawled_output_en/fhs.hr_en_course_elegre_b.md,3
https://www.fhs.hr/en/course/eitcd,crawled_output_en/fhs.hr_en_course_eitcd.md,3
https://www.fhs.hr/en/course/eliar,crawled_output_en/fhs.hr_en_course_eliar.md,3
https://www.fhs.hr/en/course/emeawh,crawled_output_en/fhs.hr_en_course_emeawh.md,3
https://www.fhs.hr/en/course/epoe_a,crawled_output_en/fhs.hr_en_course_epoe_a.md,3
https://www.fhs.hr/en/course/epoida,crawled_output_en/fhs.hr_en_course_epoida.md,3
https://www.fhs.hr/en/course/elegre2,crawled_output_en/fhs.hr_en_course_elegre2.md,3
https://www.fhs.hr/en/course/epi_a,crawled_output_en/fhs.hr_en_course_epi_a.md,3
https://www.fhs.hr/en/course/elt,crawled_output_en/fhs.hr_en_course_elt.md,3
https://www.fhs.hr/en/course/emo,crawled_output_en/fhs.hr_en_course_emo.md,3
https://www.fhs.hr/en/course/eth_a,crawled_output_en/fhs.hr_en_course_eth_a.md,3
https://www.fhs.hr/en/course/esb,crawled_output_en/fhs.hr_en_course_esb.md,3
https://www.fhs.hr/en/course/fie1,crawled_output_en/fhs.hr_en_course_fie1.md,3
https://www.fhs.hr/en/course/esb_b,crawled_output_en/fhs.hr_en_course_esb_b.md,3
https://www.fhs.hr/en/course/fcw,crawled_output_en/fhs.hr_en_course_fcw.md,3
